timestamp,Active (GiBy),Inactive (GiBy),Active(anon) (GiBy),Inactive(anon) (GiBy),Active(file) (GiBy),Inactive(file) (GiBy),Unevictable (GiBy),Mlocked (GiBy),anomaly%,annotations
07:04:48,1.1524,1.0681,0.571,0.1251,0.5814,0.943,0.0263,0.0263,-,-
07:05:39,1.1279,0.9775,0.5464,0.1249,0.5814,0.8525,0.0263,0.0263,-,-
07:06:30,1.1154,0.9337,0.534,0.1236,0.5814,0.8101,0.0263,0.0263,-,-
07:07:21,1.1166,0.9318,0.5352,0.1215,0.5814,0.8102,0.0263,0.0263,-,-
07:08:12,1.1186,0.9302,0.5371,0.1199,0.5814,0.8103,0.0263,0.0263,-,-
07:09:03,1.1202,0.9289,0.5388,0.1185,0.5814,0.8104,0.0263,0.0263,-,-
07:09:54,1.1214,0.9285,0.54,0.118,0.5814,0.8105,0.0263,0.0263,-,-
07:10:45,1.1226,0.9275,0.5412,0.1168,0.5814,0.8107,0.0263,0.0263,-,-
07:11:36,1.1253,0.926,0.5439,0.1151,0.5814,0.811,0.0263,0.0263,-,-
07:12:27,1.1275,0.9251,0.5461,0.114,0.5814,0.8112,0.0263,0.0263,-,-
07:13:18,1.1286,0.9248,0.5472,0.1136,0.5814,0.8112,0.0263,0.0263,-,-
07:14:09,1.1294,0.9246,0.548,0.1132,0.5814,0.8113,0.0263,0.0263,-,-
07:15:00,1.1303,0.9245,0.5489,0.1131,0.5814,0.8114,0.0263,0.0263,-,-
07:15:51,1.1317,0.9244,0.5503,0.1129,0.5814,0.8115,0.0263,0.0263,-,-
07:16:42,1.1318,0.9241,0.5504,0.1125,0.5814,0.8116,0.0263,0.0263,-,-
07:17:33,1.1324,0.924,0.551,0.1124,0.5814,0.8116,0.0263,0.0263,-,-
07:18:24,1.1331,0.9241,0.5517,0.1123,0.5814,0.8117,0.0263,0.0263,-,-
07:19:15,1.1334,0.9241,0.5519,0.1123,0.5814,0.8118,0.0263,0.0263,-,-
07:20:06,1.1335,0.924,0.5521,0.1121,0.5814,0.8119,0.0263,0.0263,-,-
07:20:57,1.134,0.9237,0.5526,0.1117,0.5814,0.812,0.0263,0.0263,-,-
07:21:48,1.1345,0.9234,0.5531,0.1114,0.5814,0.8121,0.0263,0.0263,-,-
07:22:39,1.1351,0.9231,0.5537,0.111,0.5814,0.8121,0.0263,0.0263,-,-
07:23:30,1.142,0.93,0.5605,0.1107,0.5814,0.8193,0.0263,0.0263,-,-
07:24:21,1.1442,0.9322,0.5628,0.1106,0.5814,0.8216,0.0263,0.0263,-,-
07:25:12,1.1362,0.9231,0.5548,0.1105,0.5814,0.8126,0.0263,0.0263,-,-
07:26:03,1.1365,0.9233,0.555,0.1104,0.5814,0.8129,0.0263,0.0263,-,-
07:26:54,1.1366,0.9234,0.5552,0.1103,0.5814,0.813,0.0263,0.0263,-,-
07:27:45,1.1367,0.9234,0.5553,0.1103,0.5814,0.8131,0.0263,0.0263,-,-
07:28:36,1.1369,0.9235,0.5554,0.1103,0.5814,0.8132,0.0263,0.0263,-,-
07:29:27,1.1371,0.9235,0.5556,0.1102,0.5814,0.8133,0.0263,0.0263,-,-
07:30:18,1.1372,0.9235,0.5558,0.1102,0.5814,0.8133,0.0263,0.0263,-,-
